Gene stable ID	Gene start (bp)	Gene end (bp)	Transcript stable ID	Transcript start (bp)	Transcript end (bp)	Transcription start site (TSS)	Exon stable ID	Exon region start (bp)	Exon region end (bp)	Exon rank in transcript	cDNA coding start	cDNA coding end	Genomic coding start	Genomic coding end
ENSG00000151067	1970786	2697950	ENST00000399603	2052987	2697950	2052987	ENSE00001788509	2457567	2457706	5	1194	1333	2457567	2457706
ENSG00000151067	1970786	2697950	ENST00000399603	2052987	2697950	2052987	ENSE00001677895	2486104	2486262	6	1334	1492	2486104	2486262
ENSG00000151067	1970786	2697950	ENST00000399603	2052987	2697950	2052987	ENSE00001773383	2493190	2493386	7	1493	1689	2493190	2493386
ENSG00000151067	1970786	2697950	ENST00000399603	2052987	2697950	2052987	ENSE00003674611	2512812	2512984	9	1794	1966	2512812	2512984
ENSG00000151067	1970786	2697950	ENST00000399603	2052987	2697950	2052987	ENSE00003641511	2549943	2550033	10	1967	2057	2549943	2550033
ENSG00000151067	1970786	2697950	ENST00000399603	2052987	2697950	2052987	ENSE00003520036	2556951	2556977	11	2058	2084	2556951	2556977
ENSG00000151067	1970786	2697950	ENST00000399603	2052987	2697950	2052987	ENSE00003671284	2566422	2566582	12	2085	2245	2566422	2566582
ENSG00000151067	1970786	2697950	ENST00000399603	2052987	2697950	2052987	ENSE00001631163	2567569	2567794	13	2246	2471	2567569	2567794
ENSG00000151067	1970786	2697950	ENST00000399603	2052987	2697950	2052987	ENSE00001796396	2581590	2581797	14	2472	2679	2581590	2581797
ENSG00000151067	1970786	2697950	ENST00000399603	2052987	2697950	2052987	ENSE00001730572	2582822	2582942	15	2680	2800	2582822	2582942
ENSG00000151067	1970786	2697950	ENST00000399603	2052987	2697950	2052987	ENSE00003745309	2584503	2584617	16	2801	2915	2584503	2584617
ENSG00000151067	1970786	2697950	ENST00000399603	2052987	2697950	2052987	ENSE00003711924	2585376	2585496	17	2916	3036	2585376	2585496
ENSG00000151067	1970786	2697950	ENST00000399603	2052987	2697950	2052987	ENSE00003749463	2585835	2585904	18	3037	3106	2585835	2585904
ENSG00000151067	1970786	2697950	ENST00000399603	2052987	2697950	2052987	ENSE00003712132	2593213	2593345	19	3107	3239	2593213	2593345
ENSG00000151067	1970786	2697950	ENST00000399603	2052987	2697950	2052987	ENSE00001692129	2595874	2596003	20	3240	3369	2595874	2596003
ENSG00000151067	1970786	2697950	ENST00000399603	2052987	2697950	2052987	ENSE00001785119	2597230	2597289	21	3370	3429	2597230	2597289
ENSG00000151067	1970786	2697950	ENST00000399603	2052987	2697950	2052987	ENSE00001638034	2601854	2601960	22	3430	3536	2601854	2601960
ENSG00000151067	1970786	2697950	ENST00000399603	2052987	2697950	2052987	ENSE00001768958	2605081	2605168	23	3537	3624	2605081	2605168
ENSG00000151067	1970786	2697950	ENST00000399603	2052987	2697950	2052987	ENSE00001661913	2605679	2605786	24	3625	3732	2605679	2605786
ENSG00000151067	1970786	2697950	ENST00000399603	2052987	2697950	2052987	ENSE00001723402	2606611	2606663	25	3733	3785	2606611	2606663
ENSG00000151067	1970786	2697950	ENST00000399603	2052987	2697950	2052987	ENSE00001695663	2606984	2607130	26	3786	3932	2606984	2607130
ENSG00000151067	1970786	2697950	ENST00000399603	2052987	2697950	2052987	ENSE00003733926	2608511	2608712	27	3933	4134	2608511	2608712
ENSG00000151067	1970786	2697950	ENST00000399603	2052987	2697950	2052987	ENSE00003787168	2610541	2610699	28	4135	4293	2610541	2610699
ENSG00000151067	1970786	2697950	ENST00000399603	2052987	2697950	2052987	ENSE00001647420	2611903	2612013	29	4294	4404	2611903	2612013
ENSG00000151067	1970786	2697950	ENST00000399603	2052987	2697950	2052987	ENSE00003575728	2648475	2648507	31	4489	4521	2648475	2648507
ENSG00000151067	1970786	2697950	ENST00000399603	2052987	2697950	2052987	ENSE00003340133	2651640	2651768	32	4522	4650	2651640	2651768
ENSG00000151067	1970786	2697950	ENST00000399603	2052987	2697950	2052987	ENSE00003668328	2653835	2653900	33	4651	4716	2653835	2653900
ENSG00000151067	1970786	2697950	ENST00000399603	2052987	2697950	2052987	ENSE00001624188	2655147	2655238	34	4717	4808	2655147	2655238
ENSG00000151067	1970786	2697950	ENST00000399603	2052987	2697950	2052987	ENSE00001624503	2664825	2664990	35	4809	4974	2664825	2664990
ENSG00000151067	1970786	2697950	ENST00000399603	2052987	2697950	2052987	ENSE00001660805	2665581	2665708	36	4975	5102	2665581	2665708
ENSG00000151067	1970786	2697950	ENST00000399603	2052987	2697950	2052987	ENSE00001623462	2666686	2666782	37	5103	5199	2666686	2666782
ENSG00000151067	1970786	2697950	ENST00000399603	2052987	2697950	2052987	ENSE00003629104	2668933	2669035	38	5200	5302	2668933	2669035
ENSG00000151067	1970786	2697950	ENST00000399603	2052987	2697950	2052987	ENSE00003538674	2674541	2674642	39	5303	5404	2674541	2674642
ENSG00000151067	1970786	2697950	ENST00000399603	2052987	2697950	2052987	ENSE00003576212	2677094	2677221	40	5405	5532	2677094	2677221
ENSG00000151067	1970786	2697950	ENST00000399603	2052987	2697950	2052987	ENSE00001627598	2677733	2677867	41	5533	5667	2677733	2677867
ENSG00000151067	1970786	2697950	ENST00000399603	2052987	2697950	2052987	ENSE00001801749	2679444	2679796	42	5668	6020	2679444	2679796
ENSG00000151067	1970786	2697950	ENST00000399603	2052987	2697950	2052987	ENSE00001781867	2682550	2682678	43	6021	6149	2682550	2682678
ENSG00000151067	1970786	2697950	ENST00000399603	2052987	2697950	2052987	ENSE00001661355	2685736	2685842	44	6150	6256	2685736	2685842
ENSG00000151067	1970786	2697950	ENST00000399603	2052987	2697950	2052987	ENSE00001650793	2686166	2686269	45	6257	6360	2686166	2686269
ENSG00000151067	1970786	2697950	ENST00000399603	2052987	2697950	2052987	ENSE00001782094	2688447	2688779	46	6361	6693	2688447	2688779
ENSG00000151067	1970786	2697950	ENST00000399603	2052987	2697950	2052987	ENSE00001539473	2690900	2697950	47	6694	6993	2690900	2691199
ENSG00000151067	1970786	2697950	ENST00000399603	2052987	2697950	2052987	ENSE00003492140	2504436	2504539	8	1690	1793	2504436	2504539
ENSG00000151067	1970786	2697950	ENST00000399603	2052987	2697950	2052987	ENSE00000997431	2633629	2633712	30	4405	4488	2633629	2633712
ENSG00000151067	1970786	2697950	ENST00000399641	2052987	2697950	2052987	ENSE00003891918	2052987	2053611	1	577	625	2053563	2053611
ENSG00000151067	1970786	2697950	ENST00000399641	2052987	2697950	2052987	ENSE00000936250	2115224	2115545	2	626	947	2115224	2115545
ENSG00000151067	1970786	2697950	ENST00000399641	2052987	2697950	2052987	ENSE00001633479	2120325	2120430	3	948	1053	2120325	2120430
ENSG00000151067	1970786	2697950	ENST00000399641	2052987	2697950	2052987	ENSE00000997453	2448976	2449115	4	1054	1193	2448976	2449115
ENSG00000151067	1970786	2697950	ENST00000399641	2052987	2697950	2052987	ENSE00001788509	2457567	2457706	5	1194	1333	2457567	2457706
ENSG00000151067	1970786	2697950	ENST00000399641	2052987	2697950	2052987	ENSE00001677895	2486104	2486262	6	1334	1492	2486104	2486262
ENSG00000151067	1970786	2697950	ENST00000399641	2052987	2697950	2052987	ENSE00001773383	2493190	2493386	7	1493	1689	2493190	2493386
ENSG00000151067	1970786	2697950	ENST00000399641	2052987	2697950	2052987	ENSE00003674611	2512812	2512984	9	1794	1966	2512812	2512984
ENSG00000151067	1970786	2697950	ENST00000399641	2052987	2697950	2052987	ENSE00003641511	2549943	2550033	10	1967	2057	2549943	2550033
ENSG00000151067	1970786	2697950	ENST00000399641	2052987	2697950	2052987	ENSE00003520036	2556951	2556977	11	2058	2084	2556951	2556977
ENSG00000151067	1970786	2697950	ENST00000399641	2052987	2697950	2052987	ENSE00003671284	2566422	2566582	12	2085	2245	2566422	2566582
ENSG00000151067	1970786	2697950	ENST00000399641	2052987	2697950	2052987	ENSE00001631163	2567569	2567794	13	2246	2471	2567569	2567794
ENSG00000151067	1970786	2697950	ENST00000399641	2052987	2697950	2052987	ENSE00001796396	2581590	2581797	14	2472	2679	2581590	2581797
ENSG00000151067	1970786	2697950	ENST00000399641	2052987	2697950	2052987	ENSE00001730572	2582822	2582942	15	2680	2800	2582822	2582942
ENSG00000151067	1970786	2697950	ENST00000399641	2052987	2697950	2052987	ENSE00003745309	2584503	2584617	16	2801	2915	2584503	2584617
ENSG00000151067	1970786	2697950	ENST00000399641	2052987	2697950	2052987	ENSE00003711924	2585376	2585496	17	2916	3036	2585376	2585496
ENSG00000151067	1970786	2697950	ENST00000399641	2052987	2697950	2052987	ENSE00003749463	2585835	2585904	18	3037	3106	2585835	2585904
ENSG00000151067	1970786	2697950	ENST00000399641	2052987	2697950	2052987	ENSE00003712132	2593213	2593345	19	3107	3239	2593213	2593345
ENSG00000151067	1970786	2697950	ENST00000399641	2052987	2697950	2052987	ENSE00001692129	2595874	2596003	20	3240	3369	2595874	2596003
ENSG00000151067	1970786	2697950	ENST00000399641	2052987	2697950	2052987	ENSE00001638034	2601854	2601960	22	3430	3536	2601854	2601960
ENSG00000151067	1970786	2697950	ENST00000399641	2052987	2697950	2052987	ENSE00001768958	2605081	2605168	23	3537	3624	2605081	2605168
ENSG00000151067	1970786	2697950	ENST00000399641	2052987	2697950	2052987	ENSE00001661913	2605679	2605786	24	3625	3732	2605679	2605786
ENSG00000151067	1970786	2697950	ENST00000399641	2052987	2697950	2052987	ENSE00001723402	2606611	2606663	25	3733	3785	2606611	2606663
ENSG00000151067	1970786	2697950	ENST00000399641	2052987	2697950	2052987	ENSE00001695663	2606984	2607130	26	3786	3932	2606984	2607130
ENSG00000151067	1970786	2697950	ENST00000399641	2052987	2697950	2052987	ENSE00003733926	2608511	2608712	27	3933	4134	2608511	2608712
ENSG00000151067	1970786	2697950	ENST00000399641	2052987	2697950	2052987	ENSE00003787168	2610541	2610699	28	4135	4293	2610541	2610699
ENSG00000151067	1970786	2697950	ENST00000399641	2052987	2697950	2052987	ENSE00001647420	2611903	2612013	29	4294	4404	2611903	2612013
ENSG00000151067	1970786	2697950	ENST00000399641	2052987	2697950	2052987	ENSE00001600371	2634297	2634380	30	4405	4488	2634297	2634380
ENSG00000151067	1970786	2697950	ENST00000399641	2052987	2697950	2052987	ENSE00003575728	2648475	2648507	31	4489	4521	2648475	2648507
ENSG00000151067	1970786	2697950	ENST00000399641	2052987	2697950	2052987	ENSE00003340133	2651640	2651768	32	4522	4650	2651640	2651768
ENSG00000151067	1970786	2697950	ENST00000399641	2052987	2697950	2052987	ENSE00003668328	2653835	2653900	33	4651	4716	2653835	2653900
ENSG00000151067	1970786	2697950	ENST00000399641	2052987	2697950	2052987	ENSE00001624188	2655147	2655238	34	4717	4808	2655147	2655238
ENSG00000151067	1970786	2697950	ENST00000399641	2052987	2697950	2052987	ENSE00001624503	2664825	2664990	35	4809	4974	2664825	2664990
ENSG00000151067	1970786	2697950	ENST00000399641	2052987	2697950	2052987	ENSE00001660805	2665581	2665708	36	4975	5102	2665581	2665708
ENSG00000151067	1970786	2697950	ENST00000399641	2052987	2697950	2052987	ENSE00001623462	2666686	2666782	37	5103	5199	2666686	2666782
ENSG00000151067	1970786	2697950	ENST00000399641	2052987	2697950	2052987	ENSE00003629104	2668933	2669035	38	5200	5302	2668933	2669035
ENSG00000151067	1970786	2697950	ENST00000399641	2052987	2697950	2052987	ENSE00003538674	2674541	2674642	39	5303	5404	2674541	2674642
ENSG00000151067	1970786	2697950	ENST00000399641	2052987	2697950	2052987	ENSE00003576212	2677094	2677221	40	5405	5532	2677094	2677221
ENSG00000151067	1970786	2697950	ENST00000399641	2052987	2697950	2052987	ENSE00001627598	2677733	2677867	41	5533	5667	2677733	2677867
ENSG00000151067	1970786	2697950	ENST00000399641	2052987	2697950	2052987	ENSE00001801749	2679444	2679796	42	5668	6020	2679444	2679796
ENSG00000151067	1970786	2697950	ENST00000399641	2052987	2697950	2052987	ENSE00001781867	2682550	2682678	43	6021	6149	2682550	2682678
ENSG00000151067	1970786	2697950	ENST00000399641	2052987	2697950	2052987	ENSE00001661355	2685736	2685842	44	6150	6256	2685736	2685842
ENSG00000151067	1970786	2697950	ENST00000399641	2052987	2697950	2052987	ENSE00001650793	2686166	2686269	45	6257	6360	2686166	2686269
ENSG00000151067	1970786	2697950	ENST00000399641	2052987	2697950	2052987	ENSE00001782094	2688447	2688779	46	6361	6693	2688447	2688779
ENSG00000151067	1970786	2697950	ENST00000399641	2052987	2697950	2052987	ENSE00001539473	2690900	2697950	47	6694	6993	2690900	2691199
ENSG00000151067	1970786	2697950	ENST00000399641	2052987	2697950	2052987	ENSE00003492140	2504436	2504539	8	1690	1793	2504436	2504539
ENSG00000151067	1970786	2697950	ENST00000399641	2052987	2697950	2052987	ENSE00000997423	2597437	2597496	21	3370	3429	2597437	2597496
ENSG00000151067	1970786	2697950	ENST00000399655	2052987	2697950	2052987	ENSE00003891918	2052987	2053611	1	577	625	2053563	2053611
ENSG00000151067	1970786	2697950	ENST00000399655	2052987	2697950	2052987	ENSE00000936250	2115224	2115545	2	626	947	2115224	2115545
ENSG00000151067	1970786	2697950	ENST00000399655	2052987	2697950	2052987	ENSE00001633479	2120325	2120430	3	948	1053	2120325	2120430
ENSG00000151067	1970786	2697950	ENST00000399655	2052987	2697950	2052987	ENSE00000997453	2448976	2449115	4	1054	1193	2448976	2449115
ENSG00000151067	1970786	2697950	ENST00000399655	2052987	2697950	2052987	ENSE00001788509	2457567	2457706	5	1194	1333	2457567	2457706
ENSG00000151067	1970786	2697950	ENST00000399655	2052987	2697950	2052987	ENSE00001677895	2486104	2486262	6	1334	1492	2486104	2486262
ENSG00000151067	1970786	2697950	ENST00000399655	2052987	2697950	2052987	ENSE00001773383	2493190	2493386	7	1493	1689	2493190	2493386
ENSG00000151067	1970786	2697950	ENST00000399655	2052987	2697950	2052987	ENSE00000997448	2504842	2504945	8	1690	1793	2504842	2504945
ENSG00000151067	1970786	2697950	ENST00000399655	2052987	2697950	2052987	ENSE00003674611	2512812	2512984	9	1794	1966	2512812	2512984
ENSG00000151067	1970786	2697950	ENST00000399655	2052987	2697950	2052987	ENSE00003641511	2549943	2550033	10	1967	2057	2549943	2550033
ENSG00000151067	1970786	2697950	ENST00000399655	2052987	2697950	2052987	ENSE00003520036	2556951	2556977	11	2058	2084	2556951	2556977
ENSG00000151067	1970786	2697950	ENST00000399655	2052987	2697950	2052987	ENSE00003671284	2566422	2566582	12	2085	2245	2566422	2566582
ENSG00000151067	1970786	2697950	ENST00000399655	2052987	2697950	2052987	ENSE00001631163	2567569	2567794	13	2246	2471	2567569	2567794
ENSG00000151067	1970786	2697950	ENST00000399655	2052987	2697950	2052987	ENSE00001796396	2581590	2581797	14	2472	2679	2581590	2581797
ENSG00000151067	1970786	2697950	ENST00000399655	2052987	2697950	2052987	ENSE00001730572	2582822	2582942	15	2680	2800	2582822	2582942
ENSG00000151067	1970786	2697950	ENST00000399655	2052987	2697950	2052987	ENSE00003745309	2584503	2584617	16	2801	2915	2584503	2584617
ENSG00000151067	1970786	2697950	ENST00000399655	2052987	2697950	2052987	ENSE00003711924	2585376	2585496	17	2916	3036	2585376	2585496
ENSG00000151067	1970786	2697950	ENST00000399655	2052987	2697950	2052987	ENSE00003749463	2585835	2585904	18	3037	3106	2585835	2585904
ENSG00000151067	1970786	2697950	ENST00000399655	2052987	2697950	2052987	ENSE00003712132	2593213	2593345	19	3107	3239	2593213	2593345
ENSG00000151067	1970786	2697950	ENST00000399655	2052987	2697950	2052987	ENSE00001692129	2595874	2596003	20	3240	3369	2595874	2596003
ENSG00000151067	1970786	2697950	ENST00000399655	2052987	2697950	2052987	ENSE00001785119	2597230	2597289	21	3370	3429	2597230	2597289
ENSG00000151067	1970786	2697950	ENST00000399655	2052987	2697950	2052987	ENSE00001638034	2601854	2601960	22	3430	3536	2601854	2601960
ENSG00000151067	1970786	2697950	ENST00000399655	2052987	2697950	2052987	ENSE00001768958	2605081	2605168	23	3537	3624	2605081	2605168
ENSG00000151067	1970786	2697950	ENST00000399655	2052987	2697950	2052987	ENSE00001661913	2605679	2605786	24	3625	3732	2605679	2605786
ENSG00000151067	1970786	2697950	ENST00000399655	2052987	2697950	2052987	ENSE00001723402	2606611	2606663	25	3733	3785	2606611	2606663
ENSG00000151067	1970786	2697950	ENST00000399655	2052987	2697950	2052987	ENSE00001695663	2606984	2607130	26	3786	3932	2606984	2607130
ENSG00000151067	1970786	2697950	ENST00000399655	2052987	2697950	2052987	ENSE00003733926	2608511	2608712	27	3933	4134	2608511	2608712
ENSG00000151067	1970786	2697950	ENST00000399655	2052987	2697950	2052987	ENSE00003787168	2610541	2610699	28	4135	4293	2610541	2610699
ENSG00000151067	1970786	2697950	ENST00000399655	2052987	2697950	2052987	ENSE00001647420	2611903	2612013	29	4294	4404	2611903	2612013
ENSG00000151067	1970786	2697950	ENST00000399655	2052987	2697950	2052987	ENSE00001600371	2634297	2634380	30	4405	4488	2634297	2634380
ENSG00000151067	1970786	2697950	ENST00000399655	2052987	2697950	2052987	ENSE00003575728	2648475	2648507	31	4489	4521	2648475	2648507
ENSG00000151067	1970786	2697950	ENST00000399655	2052987	2697950	2052987	ENSE00003340133	2651640	2651768	32	4522	4650	2651640	2651768
ENSG00000151067	1970786	2697950	ENST00000399655	2052987	2697950	2052987	ENSE00003668328	2653835	2653900	33	4651	4716	2653835	2653900
ENSG00000151067	1970786	2697950	ENST00000399655	2052987	2697950	2052987	ENSE00001624188	2655147	2655238	34	4717	4808	2655147	2655238
ENSG00000151067	1970786	2697950	ENST00000399655	2052987	2697950	2052987	ENSE00001624503	2664825	2664990	35	4809	4974	2664825	2664990
ENSG00000151067	1970786	2697950	ENST00000399655	2052987	2697950	2052987	ENSE00001660805	2665581	2665708	36	4975	5102	2665581	2665708
ENSG00000151067	1970786	2697950	ENST00000399655	2052987	2697950	2052987	ENSE00001623462	2666686	2666782	37	5103	5199	2666686	2666782
ENSG00000151067	1970786	2697950	ENST00000399655	2052987	2697950	2052987	ENSE00003629104	2668933	2669035	38	5200	5302	2668933	2669035
ENSG00000151067	1970786	2697950	ENST00000399655	2052987	2697950	2052987	ENSE00003538674	2674541	2674642	39	5303	5404	2674541	2674642
ENSG00000151067	1970786	2697950	ENST00000399655	2052987	2697950	2052987	ENSE00003576212	2677094	2677221	40	5405	5532	2677094	2677221
ENSG00000151067	1970786	2697950	ENST00000399655	2052987	2697950	2052987	ENSE00001627598	2677733	2677867	41	5533	5667	2677733	2677867
ENSG00000151067	1970786	2697950	ENST00000399655	2052987	2697950	2052987	ENSE00001801749	2679444	2679796	42	5668	6020	2679444	2679796
ENSG00000151067	1970786	2697950	ENST00000399655	2052987	2697950	2052987	ENSE00001781867	2682550	2682678	43	6021	6149	2682550	2682678
ENSG00000151067	1970786	2697950	ENST00000399655	2052987	2697950	2052987	ENSE00001661355	2685736	2685842	44	6150	6256	2685736	2685842
ENSG00000151067	1970786	2697950	ENST00000399655	2052987	2697950	2052987	ENSE00001650793	2686166	2686269	45	6257	6360	2686166	2686269
ENSG00000151067	1970786	2697950	ENST00000399655	2052987	2697950	2052987	ENSE00001782094	2688447	2688779	46	6361	6693	2688447	2688779
ENSG00000151067	1970786	2697950	ENST00000399655	2052987	2697950	2052987	ENSE00001539473	2690900	2697950	47	6694	6993	2690900	2691199
ENSG00000151067	1970786	2697950	ENST00000543114	1970786	2115384	1970786	ENSE00001774617	1970786	1971201	1	278	416	1971063	1971201
ENSG00000151067	1970786	2697950	ENST00000543114	1970786	2115384	1970786	ENSE00001829736	2115224	2115384	2	417	577	2115224	2115384
